Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,G+A-PK,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_stats_shooting,PKatt_stats_shooting,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,position_tokens,is_goalkeeper,is_defender,is_midfielder,is_forward,is_pure_midfielder,is_mixed_midfielder,Min_numeric,Age_numeric,TklW_per90,Int_per90,Fls_per90,Fld_per90,CrdY_per90,CrdR_per90,Crs_per90,Off_per90,meets_preferred_minutes
2196,Rayan,br BRA,MF,Bournemouth,eng Premier League,18.0,2006.0,15,13,1111,12.3,5,2,7,5,0,0,1,0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,2196,br BRA,MF,eng Premier League,18.0,2006.0,12.3,5,28,8,28.6,2.27,0.65,0.18,0.63,0,0,2731,br BRA,MF,eng Premier League,18.0,2006.0,15,1111,74,32.5,12.3,13,82.0,2,2,24.0,0,1.8,16,10,6,0.49,0.56,2196,br BRA,MF,eng Premier League,18.0,2006.0,12.3,1,0,0,9,6,1,24,8,6,0,MF,False,False,True,False,True,False,1111,18.0,0.4878048780487805,0.6504065040650406,0.7317073170731707,0.4878048780487805,0.08130081300813008,0.0,1.951219512195122,0.08130081300813008,False
2416,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,28.0,1997.0,20,12,1108,12.3,2,0,2,2,0,0,3,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,2416,de GER,MF,it Serie A,28.0,1997.0,12.3,2,19,7,36.8,1.54,0.57,0.11,0.29,0,0,3004,de GER,MF,it Serie A,28.0,1997.0,20,1108,55,32.4,12.3,12,78.0,4,8,21.0,0,0.55,8,24,-16,-1.3,-0.52,2416,de GER,MF,it Serie A,28.0,1997.0,12.3,3,0,0,19,12,1,7,10,20,0,MF,False,False,True,False,True,False,1108,28.0,1.6260162601626016,0.8130081300813008,1.5447154471544715,0.975609756097561,0.24390243902439024,0.0,0.5691056910569106,0.08130081300813008,False
2322,Manolis Saliakas,gr GRE,MF,St Pauli,de Bundesliga,28.0,1996.0,17,12,1106,12.3,1,3,4,1,0,0,3,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,2322,gr GRE,MF,de Bundesliga,28.0,1996.0,12.3,1,16,3,18.8,1.3,0.24,0.06,0.33,0,0,2888,gr GRE,MF,de Bundesliga,28.0,1996.0,17,1106,65,36.1,12.3,12,81.0,4,5,27.0,8,1.12,12,21,-9,-0.73,0.28,2322,gr GRE,MF,de Bundesliga,28.0,1996.0,12.3,3,0,0,4,7,4,44,13,20,0,MF,False,False,True,False,True,False,1106,28.0,1.6260162601626016,1.056910569105691,0.3252032520325203,0.5691056910569106,0.24390243902439024,0.0,3.5772357723577235,0.3252032520325203,False
2596,Quinten Timber,nl NED,MF,Marseille,fr Ligue 1,24.0,2001.0,15,14,1105,12.3,0,0,0,0,0,0,4,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2596,nl NED,MF,fr Ligue 1,24.0,2001.0,12.3,0,10,2,20.0,0.81,0.16,0.0,0.0,0,0,3243,nl NED,MF,fr Ligue 1,24.0,2001.0,15,1105,74,36.1,12.3,14,78.0,4,1,9.0,0,1.6,14,16,-2,-0.16,-1.08,2596,nl NED,MF,fr Ligue 1,24.0,2001.0,12.3,4,0,0,13,20,1,7,9,17,0,MF,False,False,True,False,True,False,1105,24.0,1.3821138211382114,0.7317073170731707,1.056910569105691,1.6260162601626016,0.3252032520325203,0.0,0.5691056910569106,0.08130081300813008,False
1608,Youssef Maleh,ma MAR,MF,Cremonese,it Serie A,26.0,1998.0,14,14,1100,12.2,1,0,1,1,0,0,2,1,0.08,,,,,,,,,,,,,,,,,,,,,,,,,1608,ma MAR,MF,it Serie A,26.0,1998.0,12.2,1,15,3,20.0,1.23,0.25,0.07,0.33,0,0,1983,ma MAR,MF,it Serie A,26.0,1998.0,14,1100,79,32.2,12.2,14,79.0,7,0,,0,0.71,9,22,-13,-1.06,-0.6,1608,ma MAR,MF,it Serie A,26.0,1998.0,12.2,2,1,0,27,10,0,41,9,11,0,MF,False,False,True,False,True,False,1100,26.0,0.9016393442622951,0.7377049180327869,2.2131147540983607,0.819672131147541,0.1639344262295082,0.0819672131147541,3.3606557377049184,0.0,False
2043,Exequiel Palacios,ar ARG,MF,Leverkusen,de Bundesliga,26.0,1998.0,18,12,1099,12.2,0,1,1,0,0,0,3,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2043,ar ARG,MF,de Bundesliga,26.0,1998.0,12.2,0,10,2,20.0,0.82,0.16,0.0,0.0,0,0,2526,ar ARG,MF,de Bundesliga,26.0,1998.0,18,1099,61,35.9,12.2,12,81.0,8,6,21.0,1,1.89,27,17,10,0.82,0.31,2043,ar ARG,MF,de Bundesliga,26.0,1998.0,12.2,3,0,0,6,18,0,2,10,9,0,MF,False,False,True,False,True,False,1099,26.0,0.7377049180327869,0.819672131147541,0.49180327868852464,1.4754098360655739,0.24590163934426232,0.0,0.1639344262295082,0.0,False
34,Amine Adli,ma MAR,MF,Bournemouth,eng Premier League,25.0,2000.0,31,10,1093,12.1,3,1,4,3,0,0,2,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,34,ma MAR,MF,eng Premier League,25.0,2000.0,12.1,3,20,9,45.0,1.65,0.74,0.15,0.33,0,0,39,ma MAR,MF,eng Premier League,25.0,2000.0,31,1093,35,32.0,12.1,10,73.0,2,21,17.0,6,1.48,18,17,1,0.08,-0.03,34,ma MAR,MF,eng Premier League,25.0,2000.0,12.1,2,0,0,29,23,5,39,6,17,0,MF,False,False,True,False,True,False,1093,25.0,1.4049586776859504,0.49586776859504134,2.396694214876033,1.9008264462809918,0.1652892561983471,0.0,3.2231404958677685,0.4132231404958678,False
2004,Christian Ordoñez,ar ARG,MF,Parma,it Serie A,21.0,2004.0,28,12,1091,12.1,1,0,1,1,0,0,5,1,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2004,ar ARG,MF,it Serie A,21.0,2004.0,12.1,1,10,2,20.0,0.82,0.16,0.1,0.5,0,0,2480,ar ARG,MF,it Serie A,21.0,2004.0,28,1091,39,31.9,12.1,12,67.0,3,16,18.0,9,1.29,9,14,-5,-0.41,0.09,2004,ar ARG,MF,it Serie A,21.0,2004.0,12.1,5,1,1,16,11,0,12,9,13,0,MF,False,False,True,False,True,False,1091,21.0,1.0743801652892562,0.7438016528925621,1.322314049586777,0.9090909090909092,0.4132231404958678,0.08264462809917356,0.9917355371900827,0.0,False
1196,Oscar Højlund,dk DEN,MF,Eintracht Frankfurt,de Bundesliga,20.0,2005.0,24,12,1089,12.1,1,1,2,1,0,0,4,1,0.17,,,,,,,,,,,,,,,,,,,,,,,,,1196,dk DEN,MF,de Bundesliga,20.0,2005.0,12.1,1,7,3,42.9,0.58,0.25,0.14,0.33,0,0,1475,dk DEN,MF,de Bundesliga,20.0,2005.0,24,1089,45,35.6,12.1,12,71.0,0,12,20.0,4,1.21,15,23,-8,-0.66,-0.84,1196,dk DEN,MF,de Bundesliga,20.0,2005.0,12.1,4,1,1,27,5,1,2,7,17,0,MF,False,False,True,False,True,False,1089,20.0,1.4049586776859504,0.578512396694215,2.231404958677686,0.4132231404958678,0.3305785123966942,0.08264462809917356,0.1652892561983471,0.08264462809917356,False
544,Samuel Chukwueze,ng NGA,MF,Fulham,eng Premier League,26.0,1999.0,23,10,1079,12.0,3,4,7,3,0,0,0,0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,544,ng NGA,MF,eng Premier League,26.0,1999.0,12.0,3,25,7,28.0,2.09,0.58,0.12,0.43,0,0,672,ng NGA,MF,eng Premier League,26.0,1999.0,23,1079,47,31.5,12.0,10,75.0,2,13,26.0,1,1.17,18,21,-3,-0.25,-0.21,544,ng NGA,MF,eng Premier League,26.0,1999.0,12.0,0,0,0,5,12,3,43,6,4,0,MF,False,False,True,False,True,False,1079,26.0,0.3333333333333333,0.5,0.4166666666666667,1.0,0.0,0.0,3.5833333333333335,0.25,False
696,Assane Diao,sn SEN,MF,Como,it Serie A,19.0,2005.0,17,13,1075,11.9,2,1,3,2,0,0,2,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,696,sn SEN,MF,it Serie A,19.0,2005.0,11.9,2,31,10,32.3,2.6,0.84,0.06,0.2,0,0,858,sn SEN,MF,it Serie A,19.0,2005.0,17,1075,63,31.4,11.9,13,72.0,2,4,36.0,1,1.71,18,11,7,0.59,-0.53,696,sn SEN,MF,it Serie A,19.0,2005.0,11.9,2,0,0,15,39,3,27,4,5,0,MF,False,False,True,False,True,False,1075,19.0,0.42016806722689076,0.3361344537815126,1.2605042016806722,3.277310924369748,0.1680672268907563,0.0,2.26890756302521,0.25210084033613445,False
1708,Pathé Mboup,sn SEN,MF,Brest,fr Ligue 1,21.0,2003.0,28,9,1054,11.7,1,0,1,1,0,0,6,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,1708,sn SEN,MF,fr Ligue 1,21.0,2003.0,11.7,1,23,10,43.5,1.96,0.85,0.04,0.1,0,0,2107,sn SEN,MF,fr Ligue 1,21.0,2003.0,28,1054,38,34.4,11.7,9,71.0,1,19,22.0,3,1.14,12,18,-6,-0.51,-0.24,1708,sn SEN,MF,fr Ligue 1,21.0,2003.0,11.7,6,0,0,34,19,5,11,12,18,0,MF,False,False,True,False,True,False,1054,21.0,1.5384615384615385,1.0256410256410258,2.9059829059829063,1.623931623931624,0.5128205128205129,0.0,0.9401709401709403,0.4273504273504274,False
1871,Sebastian Nanasi,se SWE,MF,Strasbourg,fr Ligue 1,23.0,2002.0,19,11,1050,11.7,7,2,9,7,0,0,0,0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,1871,se SWE,MF,fr Ligue 1,23.0,2002.0,11.7,7,19,11,57.9,1.63,0.94,0.37,0.64,0,0,2313,se SWE,MF,fr Ligue 1,23.0,2002.0,19,1050,55,34.3,11.7,11,80.0,5,8,21.0,9,1.63,24,17,7,0.6,0.42,1871,se SWE,MF,fr Ligue 1,23.0,2002.0,11.7,0,0,0,8,3,1,24,5,4,0,MF,False,False,True,False,True,False,1050,23.0,0.3418803418803419,0.4273504273504274,0.6837606837606838,0.25641025641025644,0.0,0.0,2.0512820512820515,0.08547008547008547,False
844,Nahuel Estévez,ar ARG,MF,Parma,it Serie A,29.0,1995.0,32,9,1049,11.7,0,1,1,0,0,0,2,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,844,ar ARG,MF,it Serie A,29.0,1995.0,11.7,0,9,1,11.1,0.77,0.09,0.0,0.0,0,0,1036,ar ARG,MF,it Serie A,29.0,1995.0,32,1049,33,30.7,11.7,9,76.0,5,23,16.0,4,1.06,7,11,-4,-0.34,0.19,844,ar ARG,MF,it Serie A,29.0,1995.0,11.7,2,0,0,11,13,0,43,5,10,0,MF,False,False,True,False,True,False,1049,29.0,0.8547008547008548,0.4273504273504274,0.9401709401709403,1.1111111111111112,0.17094017094017094,0.0,3.6752136752136755,0.0,False
1351,Kevin,br BRA,MF,Fulham,eng Premier League,22.0,2003.0,26,9,1041,11.6,1,1,2,1,0,0,1,0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,1351,br BRA,MF,eng Premier League,22.0,2003.0,11.6,1,25,10,40.0,2.16,0.86,0.04,0.1,0,0,1657,br BRA,MF,eng Premier League,22.0,2003.0,26,1041,40,30.4,11.6,9,68.0,0,17,25.0,1,1.38,13,14,-1,-0.09,0.03,1351,br BRA,MF,eng Premier League,22.0,2003.0,11.6,1,0,0,14,17,3,43,9,10,0,MF,False,False,True,False,True,False,1041,22.0,0.8620689655172414,0.7758620689655172,1.206896551724138,1.4655172413793105,0.08620689655172414,0.0,3.706896551724138,0.25862068965517243,False
1503,Luca Lipani,it ITA,MF,Sassuolo,it Serie A,20.0,2005.0,24,10,1034,11.5,0,1,1,0,0,0,3,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,1503,it ITA,MF,it Serie A,20.0,2005.0,11.5,0,12,3,25.0,1.04,0.26,0.0,0.0,0,0,1861,it ITA,MF,it Serie A,20.0,2005.0,24,1034,43,30.2,11.5,10,72.0,2,14,23.0,13,1.17,14,14,0,0.0,0.15,1503,it ITA,MF,it Serie A,20.0,2005.0,11.5,3,0,0,28,8,1,5,15,17,0,MF,False,False,True,False,True,False,1034,20.0,1.4782608695652173,1.3043478260869565,2.4347826086956523,0.6956521739130435,0.2608695652173913,0.0,0.43478260869565216,0.08695652173913043,False
845,Pervis Estupiñán,ec ECU,MF,Milan,it Serie A,27.0,1998.0,19,13,1034,11.5,1,1,2,1,0,0,5,1,0.17,,,,,,,,,,,,,,,,,,,,,,,,,845,ec ECU,MF,it Serie A,27.0,1998.0,11.5,1,9,1,11.1,0.78,0.09,0.11,1.0,0,0,1037,ec ECU,MF,it Serie A,27.0,1998.0,19,1034,54,30.2,11.5,13,74.0,6,6,12.0,14,1.79,17,6,11,0.96,0.69,845,ec ECU,MF,it Serie A,27.0,1998.0,11.5,5,1,0,17,8,5,20,11,9,0,MF,False,False,True,False,True,False,1034,27.0,0.782608695652174,0.9565217391304348,1.4782608695652173,0.6956521739130435,0.43478260869565216,0.08695652173913043,1.7391304347826086,0.43478260869565216,False
2326,Lazar Samardzic,rs SRB,MF,Atalanta,it Serie A,23.0,2002.0,26,11,1030,11.4,2,1,3,2,0,0,1,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,2326,rs SRB,MF,it Serie A,23.0,2002.0,11.4,2,25,9,36.0,2.18,0.79,0.08,0.22,0,0,2894,rs SRB,MF,it Serie A,23.0,2002.0,26,1030,40,30.1,11.4,11,69.0,3,15,18.0,12,1.5,16,14,2,0.17,-0.31,2326,rs SRB,MF,it Serie A,23.0,2002.0,11.4,1,0,0,17,10,1,68,10,8,0,MF,False,False,True,False,True,False,1030,23.0,0.7017543859649122,0.8771929824561403,1.4912280701754386,0.8771929824561403,0.08771929824561403,0.0,5.964912280701754,0.08771929824561403,False
2574,Ramón Terrats,es ESP,MF,Espanyol,es La Liga,24.0,2000.0,29,12,1030,11.4,1,2,3,1,0,0,0,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,2574,es ESP,MF,es La Liga,24.0,2000.0,11.4,1,15,3,20.0,1.31,0.26,0.07,0.33,0,0,3218,es ESP,MF,es La Liga,24.0,2000.0,29,1030,36,30.1,11.4,12,63.0,0,17,16.0,5,1.03,10,21,-11,-0.96,-0.92,2574,es ESP,MF,es La Liga,24.0,2000.0,11.4,0,0,0,15,22,1,30,11,13,0,MF,False,False,True,False,True,False,1030,24.0,1.1403508771929824,0.9649122807017544,1.3157894736842104,1.9298245614035088,0.0,0.0,2.631578947368421,0.08771929824561403,False
907,Nicolas Fonseca,uy URU,MF,Oviedo,es La Liga,26.0,1998.0,19,12,1018,11.3,0,0,0,0,0,0,6,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,907,uy URU,MF,es La Liga,26.0,1998.0,11.3,0,8,1,12.5,0.71,0.09,0.0,0.0,0,0,1120,uy URU,MF,es La Liga,26.0,1998.0,19,1018,54,29.8,11.3,12,70.0,2,7,25.0,1,0.84,13,22,-9,-0.8,0.14,907,uy URU,MF,es La Liga,26.0,1998.0,11.3,6,0,0,27,12,0,4,17,25,0,MF,False,False,True,False,True,False,1018,26.0,2.2123893805309733,1.5044247787610618,2.389380530973451,1.0619469026548671,0.5309734513274336,0.0,0.35398230088495575,0.0,False
88,Domingos André Ribeiro Almeida,pt POR,MF,Valencia,es La Liga,25.0,2000.0,22,11,1017,11.3,0,2,2,0,0,0,0,0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,88,pt POR,MF,es La Liga,25.0,2000.0,11.3,0,9,3,33.3,0.8,0.27,0.0,0.0,0,0,111,pt POR,MF,es La Liga,25.0,2000.0,22,1017,46,29.7,11.3,11,75.0,3,11,17.0,15,1.23,14,14,0,0.0,0.34,88,pt POR,MF,es La Liga,25.0,2000.0,11.3,0,0,0,12,22,0,65,8,11,0,MF,False,False,True,False,True,False,1017,25.0,0.9734513274336283,0.7079646017699115,1.0619469026548671,1.9469026548672566,0.0,0.0,5.752212389380531,0.0,False
1824,Mason Mount,eng ENG,MF,Manchester Utd,eng Premier League,26.0,1999.0,23,12,1017,11.3,3,0,3,3,0,0,2,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,1824,eng ENG,MF,eng Premier League,26.0,1999.0,11.3,3,19,5,26.3,1.68,0.44,0.16,0.6,0,0,2258,eng ENG,MF,eng Premier League,26.0,1999.0,23,1017,44,29.7,11.3,12,70.0,3,11,16.0,6,1.87,19,15,4,0.35,-0.21,1824,eng ENG,MF,eng Premier League,26.0,1999.0,11.3,2,0,0,17,12,0,22,9,13,0,MF,False,False,True,False,True,False,1017,26.0,1.1504424778761062,0.7964601769911503,1.5044247787610618,1.0619469026548671,0.17699115044247787,0.0,1.9469026548672566,0.0,False
275,Fran Beltrán,es ESP,MF,Girona,es La Liga,26.0,1999.0,17,11,1012,11.2,1,0,1,1,0,0,3,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,275,es ESP,MF,es La Liga,26.0,1999.0,11.2,1,10,3,30.0,0.89,0.27,0.1,0.33,0,0,339,es ESP,MF,es La Liga,26.0,1999.0,17,1012,60,29.6,11.2,11,77.0,3,6,27.0,1,1.0,9,10,-1,-0.09,0.47,275,es ESP,MF,es La Liga,26.0,1999.0,11.2,3,0,0,10,9,0,8,11,14,0,MF,False,False,True,False,True,False,1012,26.0,1.25,0.9821428571428572,0.8928571428571429,0.8035714285714286,0.26785714285714285,0.0,0.7142857142857143,0.0,False
2527,Kamaldeen Sulemana,gh GHA,MF,Atalanta,it Serie A,23.0,2002.0,25,9,1011,11.2,2,1,3,2,0,0,4,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,2527,gh GHA,MF,it Serie A,23.0,2002.0,11.2,2,25,10,40.0,2.23,0.89,0.08,0.2,0,0,3159,gh GHA,MF,it Serie A,23.0,2002.0,25,1011,40,29.6,11.2,9,70.0,1,16,24.0,9,1.52,17,12,5,0.45,0.07,2527,gh GHA,MF,it Serie A,23.0,2002.0,11.2,4,0,0,14,14,5,22,2,5,0,MF,False,False,True,False,True,False,1011,23.0,0.44642857142857145,0.17857142857142858,1.25,1.25,0.35714285714285715,0.0,1.9642857142857144,0.44642857142857145,False
1520,Sean Longstaff,eng ENG,MF,Leeds United,eng Premier League,27.0,1997.0,23,10,1011,11.2,2,2,4,2,0,0,2,0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,1520,eng ENG,MF,eng Premier League,27.0,1997.0,11.2,2,16,4,25.0,1.42,0.36,0.13,0.5,0,0,1883,eng ENG,MF,eng Premier League,27.0,1997.0,23,1011,44,29.6,11.2,10,84.0,7,13,13.0,6,1.35,12,20,-8,-0.71,-0.75,1520,eng ENG,MF,eng Premier League,27.0,1997.0,11.2,2,0,0,13,17,1,54,12,24,0,MF,False,False,True,False,True,False,1011,27.0,2.142857142857143,1.0714285714285714,1.1607142857142858,1.517857142857143,0.17857142857142858,0.0,4.821428571428572,0.08928571428571429,False
1294,Mohamed Kaba,gn GUI,MF,Nantes,fr Ligue 1,23.0,2001.0,13,12,1008,11.2,0,2,2,0,0,0,2,0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,1294,gn GUI,MF,fr Ligue 1,23.0,2001.0,11.2,0,11,6,54.5,0.98,0.54,0.0,0.0,0,0,1590,gn GUI,MF,fr Ligue 1,23.0,2001.0,13,1008,78,32.9,11.2,12,81.0,4,1,31.0,0,0.62,10,10,0,0.0,1.01,1294,gn GUI,MF,fr Ligue 1,23.0,2001.0,11.2,2,0,0,15,29,0,2,15,15,0,MF,False,False,True,False,True,False,1008,23.0,1.3392857142857144,1.3392857142857144,1.3392857142857144,2.5892857142857144,0.17857142857142858,0.0,0.17857142857142858,0.0,False
1215,Emirhan İlkhan,tr TUR,MF,Torino,it Serie A,21.0,2004.0,19,13,1001,11.1,1,2,3,1,0,0,2,1,0.27,,,,,,,,,,,,,,,,,,,,,,,,,1215,tr TUR,MF,it Serie A,21.0,2004.0,11.1,1,13,3,23.1,1.17,0.27,0.08,0.33,0,0,1496,tr TUR,MF,it Serie A,21.0,2004.0,19,1001,53,29.3,11.1,13,67.0,1,6,22.0,18,0.95,13,25,-12,-1.08,-0.82,1215,tr TUR,MF,it Serie A,21.0,2004.0,11.1,2,1,0,11,18,0,7,13,19,0,MF,False,False,True,False,True,False,1001,21.0,1.7117117117117118,1.1711711711711712,0.990990990990991,1.6216216216216217,0.1801801801801802,0.0900900900900901,0.6306306306306306,0.0,False
182,Neil El Aynaoui,ma MAR,MF,Roma,it Serie A,24.0,2001.0,25,8,999,11.1,1,2,3,1,0,0,5,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,182,ma MAR,MF,it Serie A,24.0,2001.0,11.1,1,6,4,66.7,0.54,0.36,0.17,0.25,0,0,222,ma MAR,MF,it Serie A,24.0,2001.0,25,999,40,29.2,11.1,8,69.0,3,17,26.0,5,2.04,18,11,7,0.63,-0.15,182,ma MAR,MF,it Serie A,24.0,2001.0,11.1,5,0,0,23,10,2,17,18,10,0,MF,False,False,True,False,True,False,999,24.0,0.9009009009009009,1.6216216216216217,2.0720720720720722,0.9009009009009009,0.45045045045045046,0.0,1.5315315315315317,0.1801801801801802,False
602,Yan Couto,br BRA,MF,Dortmund,de Bundesliga,23.0,2002.0,19,11,997,11.1,2,2,4,2,0,0,4,0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,602,br BRA,MF,de Bundesliga,23.0,2002.0,11.1,2,9,4,44.4,0.81,0.36,0.22,0.5,0,0,744,br BRA,MF,de Bundesliga,23.0,2002.0,19,997,52,32.6,11.1,11,80.0,5,8,14.0,13,2.26,25,14,11,0.99,-0.1,602,br BRA,MF,de Bundesliga,23.0,2002.0,11.1,4,0,0,17,13,2,54,9,15,0,MF,False,False,True,False,True,False,997,23.0,1.3513513513513513,0.8108108108108109,1.5315315315315317,1.1711711711711712,0.3603603603603604,0.0,4.864864864864865,0.1801801801801802,False
1761,Lennon Miller,sct SCO,MF,Udinese,it Serie A,18.0,2006.0,24,9,996,11.1,0,2,2,0,0,0,4,0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,1761,sct SCO,MF,it Serie A,18.0,2006.0,11.1,0,9,1,11.1,0.81,0.09,0.0,0.0,0,0,2179,sct SCO,MF,it Serie A,18.0,2006.0,24,996,42,29.1,11.1,9,74.0,1,15,22.0,13,1.25,19,14,5,0.45,0.75,1761,sct SCO,MF,it Serie A,18.0,2006.0,11.1,4,0,0,14,17,1,32,9,12,0,MF,False,False,True,False,True,False,996,18.0,1.0810810810810811,0.8108108108108109,1.2612612612612613,1.5315315315315317,0.3603603603603604,0.0,2.882882882882883,0.0900900900900901,False
487,Marc Casado,es ESP,MF,Barcelona,es La Liga,21.0,2003.0,24,10,989,11.0,0,1,1,0,0,0,1,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,487,es ESP,MF,es La Liga,21.0,2003.0,11.0,0,11,0,0.0,1.0,0.0,0.0,,0,0,593,es ESP,MF,es La Liga,21.0,2003.0,24,989,41,28.9,11.0,10,76.0,5,14,16.0,14,2.63,25,10,15,1.37,-0.26,487,es ESP,MF,es La Liga,21.0,2003.0,11.0,1,0,0,25,20,0,1,7,9,0,MF,False,False,True,False,True,False,989,21.0,0.8181818181818182,0.6363636363636364,2.272727272727273,1.8181818181818181,0.09090909090909091,0.0,0.09090909090909091,0.0,False
879,Ezequiél Fernández,ar ARG,MF,Leverkusen,de Bundesliga,23.0,2002.0,20,12,984,10.9,0,1,1,0,0,0,4,1,0.09,,,,,,,,,,,,,,,,,,,,,,,,,879,ar ARG,MF,de Bundesliga,23.0,2002.0,10.9,0,11,1,9.1,1.01,0.09,0.0,0.0,0,0,1084,ar ARG,MF,de Bundesliga,23.0,2002.0,20,984,49,32.2,10.9,12,67.0,2,8,22.0,5,2.05,21,20,1,0.09,-0.78,879,ar ARG,MF,de Bundesliga,23.0,2002.0,10.9,4,1,1,14,24,1,4,14,17,0,MF,False,False,True,False,True,False,984,23.0,1.5596330275229358,1.2844036697247705,1.2844036697247705,2.2018348623853212,0.36697247706422015,0.09174311926605504,0.36697247706422015,0.09174311926605504,False
2764,Joe Willock,eng ENG,MF,Newcastle United,eng Premier League,25.0,1999.0,24,10,983,10.9,0,2,2,0,0,0,3,0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,2764,eng ENG,MF,eng Premier League,25.0,1999.0,10.9,0,17,6,35.3,1.56,0.55,0.0,0.0,0,0,3449,eng ENG,MF,eng Premier League,25.0,1999.0,24,983,41,28.7,10.9,10,70.0,1,14,20.0,13,1.46,13,18,-5,-0.46,-0.57,2764,eng ENG,MF,eng Premier League,25.0,1999.0,10.9,3,0,0,16,11,2,16,7,15,0,MF,False,False,True,False,True,False,983,25.0,1.3761467889908257,0.6422018348623852,1.4678899082568806,1.0091743119266054,0.27522935779816515,0.0,1.4678899082568806,0.18348623853211007,False
550,Djaoui Cissé,fr FRA,MF,Rennes,fr Ligue 1,21.0,2004.0,24,12,981,10.9,0,0,0,0,0,0,3,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,550,fr FRA,MF,fr Ligue 1,21.0,2004.0,10.9,0,24,6,25.0,2.2,0.55,0.0,0.0,0,0,682,fr FRA,MF,fr Ligue 1,21.0,2004.0,24,981,41,32.1,10.9,12,60.0,0,12,22.0,9,1.75,18,14,4,0.37,0.15,550,fr FRA,MF,fr Ligue 1,21.0,2004.0,10.9,3,0,0,18,10,0,27,5,22,0,MF,False,False,True,False,True,False,981,21.0,2.018348623853211,0.4587155963302752,1.6513761467889907,0.9174311926605504,0.27522935779816515,0.0,2.477064220183486,0.0,False
1587,Soungoutou Magassa,fr FRA,MF,West Ham United,eng Premier League,21.0,2003.0,22,11,981,10.9,1,0,1,1,0,0,4,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,1587,fr FRA,MF,eng Premier League,21.0,2003.0,10.9,1,7,2,28.6,0.64,0.18,0.14,0.5,0,0,1962,fr FRA,MF,eng Premier League,21.0,2003.0,22,981,45,28.7,10.9,11,74.0,2,11,15.0,12,0.73,11,23,-12,-1.1,-0.84,1587,fr FRA,MF,eng Premier League,21.0,2003.0,10.9,4,0,0,17,17,0,9,17,23,0,MF,False,False,True,False,True,False,981,21.0,2.110091743119266,1.5596330275229358,1.5596330275229358,1.5596330275229358,0.36697247706422015,0.0,0.8256880733944953,0.0,False
